Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Error
679,693,870,DV1,22.0,891,0.0,1.2506,77.0569,0.0,2.6871,20.0604,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.1549,12.8437,13.6479,4.2321,4.4719,4.7519,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.4787,1.7411,0.0,2.6667,9.6997,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.564,13.6479,0.0,2.6792,9.6997,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8581,24.7771,53.0729,0.4322,6.8338,19.6089,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,2.2069,26.2483,55.7081,0.0031,0.0374,0.0794,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,74.33119870820116,74.33119870819365,0,2.1063,30.3588,38.2759,38.2759,profound,normal,average,5,4,40,2,[4.687162916177085e-09]
679,693,870,DV1,22.0,891,0.0,1.2506,77.0569,0.0,2.6871,20.0604,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.1549,12.8437,13.6479,4.2321,4.4719,4.7519,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.4787,1.7411,0.0,2.6667,9.6997,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.564,13.6479,0.0,2.6792,9.6997,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8581,24.7771,53.0729,0.4322,6.8338,19.6089,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,2.2069,26.2483,55.7081,0.0031,0.0374,0.0794,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,74.33119870820116,74.33119870819365,0,2.1063,30.3588,38.2759,38.2759,profound,normal,diastolic,5,4,40,2,[4.687162916177085e-09]
679,693,870,DV1,23.0,891,0.0,1.2929,79.5069,0.0,2.7805,20.2993,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.5846,13.3036,14.1427,4.3817,4.632,4.9242,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.4956,1.8087,0.0,2.7611,10.0762,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.584,14.1427,0.0,2.774,10.0762,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.9235,25.5945,54.9071,0.4471,7.0733,20.2993,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,2.567,27.3058,57.7401,0.0037,0.0389,0.0823,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,76.78351284175842,76.78351284175082,0,2.5048,31.6641,38.2759,38.2759,profound,normal,systolic,5,4,40,2,[4.687162916177085e-09]
679,693,870,DV1,23.0,891,0.0,1.2443,76.1026,0.0,2.6831,20.0658,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.1327,12.8474,13.6804,4.2243,4.4732,4.7632,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.478,1.7662,0.0,2.6627,9.8395,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.5633,13.6804,0.0,2.6752,9.8395,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8534,24.4587,52.7778,0.4298,6.8114,19.5596,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,3.522,26.8068,55.8994,0.005,0.0382,0.0797,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.37616991745557,73.37616991744831,0,2.1358,30.8491,39.6552,39.6552,profound,normal,average,5,4,40,2,[4.687162916177085e-09]
679,693,870,DV1,23.0,891,0.0,1.2443,76.1026,0.0,2.6831,20.0658,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.1327,12.8474,13.6804,4.2243,4.4732,4.7632,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.478,1.7662,0.0,2.6627,9.8395,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.5633,13.6804,0.0,2.6752,9.8395,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8534,24.4587,52.7778,0.4298,6.8114,19.5596,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,3.522,26.8068,55.8994,0.005,0.0382,0.0797,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.37616991745557,73.37616991744831,0,2.1358,30.8491,39.6552,39.6552,profound,normal,diastolic,5,4,40,2,[4.687162916177085e-09]
679,693,870,DV1,24.0,891,0.0,1.2867,78.5525,0.0,2.777,20.25,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.5624,13.3072,14.1752,4.374,4.6333,4.9355,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.495,1.8338,0.0,2.7575,10.216,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.5833,14.1752,0.0,2.7705,10.216,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.9188,25.2762,54.6119,0.4447,7.0509,20.25,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,3.8822,27.8643,57.9313,0.0055,0.0397,0.0826,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,75.82848405101274,75.82848405100523,0,2.5334,32.1362,39.6552,39.6552,profound,normal,systolic,5,4,40,2,[4.687162916177085e-09]
679,693,870,DV1,24.0,891,0.0,1.2385,75.1482,0.0,2.6819,20.0713,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.1105,12.851,13.7129,4.2166,4.4745,4.7746,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.4777,1.7913,0.0,2.6615,9.9792,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.5631,13.7129,0.0,2.674,9.9792,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8487,24.1404,52.4826,0.4274,6.789,19.5103,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,4.8372,27.3652,56.0906,0.0069,0.039,0.08,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,72.42114112671015,72.42114112670295,0,2.1687,31.3325,41.6092,41.954,profound,normal,average,5,4,40,2,[4.687162916177085e-09]
679,693,870,DV1,24.0,891,0.0,1.2385,75.1482,0.0,2.6819,20.0713,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.1105,12.851,13.7129,4.2166,4.4745,4.7746,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.4777,1.7913,0.0,2.6615,9.9792,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.5631,13.7129,0.0,2.674,9.9792,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8487,24.1404,52.4826,0.4274,6.789,19.5103,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,4.8372,27.3652,56.0906,0.0069,0.039,0.08,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,72.42114112671015,72.42114112670295,0,2.1687,31.3325,41.6092,41.954,profound,normal,diastolic,5,4,40,2,[4.687162916177085e-09]
679,693,870,DV1,25.0,891,0.0,1.281,77.5981,0.0,2.7763,20.2007,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.5402,13.3109,14.2077,4.3663,4.6346,4.9468,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.4949,1.8589,0.0,2.7569,10.3558,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.5833,14.2077,0.0,2.7698,10.3558,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.9141,24.9578,54.3167,0.4423,7.0285,20.2007,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,5.1974,28.4227,58.1226,0.0074,0.0405,0.0829,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,74.87345526026729,74.87345526025993,0,2.5645,32.6019,41.4943,41.954,profound,normal,systolic,5,4,40,2,[4.687162916177085e-09]
679,693,870,DV1,25.0,891,0.0,1.2335,74.1938,0.0,2.6851,20.0767,0.0,5.4541,11.1418,0.01,0.0156,1,0.05,0.2541,25,6,12.0883,12.8547,13.7455,4.2089,4.4757,4.7859,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,864,0.0,0.4784,1.8164,0.0,2.665,10.119,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,870,0.0,0.5637,13.7455,0.0,2.6775,10.119,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.844,23.822,52.1874,0.4137,6.7665,19.4609,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,6.1524,27.9236,56.2819,0.0088,0.0398,0.0803,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,71.46611233596462,71.4661123359576,0,2.2079,31.8092,42.7586,43.1034,profound,normal,average,5,4,40,2,[4.687162916177085e-09]
