Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Error
1179,1193,1441,DV1,23.0,1462,0.0,2.0197,184.1659,0.0,5.079,42.9273,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.4456,22.0685,22.937,7.4669,7.6838,7.9862,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9052,3.5868,0.0,5.0426,19.9815,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0227,22.937,0.0,5.0573,19.9815,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0414,59.4445,111.8429,0.9107,15.0146,42.6512,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,25.7131,59.4445,105.9854,0.0367,0.0848,0.1512,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,178.33350049161533,178.33350049160757,0,6.5644,51.4123,0.2776,0.2776,moderate,normal,diastolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,24.0,1462,0.0,2.0793,189.4908,0.0,5.2299,43.9649,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,22.1173,22.7595,23.6557,7.7008,7.9244,8.2364,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9324,3.6979,0.0,5.1942,20.6004,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0536,23.6557,0.0,5.2093,20.6004,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.1659,61.2211,115.2541,0.9385,15.476,43.9649,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,26.1448,61.2211,109.3586,0.0373,0.0873,0.156,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,183.6631761678457,183.66317616783778,0,7.1029,52.5443,0.2776,0.2776,moderate,normal,systolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,24.0,1462,0.0,2.0453,186.3894,0.0,5.1442,43.2719,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.7834,22.4154,23.2989,7.5845,7.8046,8.1122,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9169,3.6405,0.0,5.108,20.2809,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0363,23.2989,0.0,5.1229,20.2809,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.1003,60.1864,113.3937,0.9234,15.2306,43.2719,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,25.2663,60.1864,107.7767,0.036,0.0858,0.1537,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,180.55910180212578,180.55910180211777,0,6.8292,51.9642,2.7759,2.8452,moderate,normal,average,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,24.0,1462,0.0,2.0113,183.288,0.0,5.0587,42.9326,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.4494,22.0712,22.942,7.4682,7.6848,7.9879,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9015,3.5832,0.0,5.022,19.9613,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.019,22.942,0.0,5.0368,19.9613,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0346,59.1517,111.5334,0.9082,14.9853,42.579,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,24.3878,59.1517,106.1949,0.0348,0.0844,0.1514,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,177.4550274364056,177.4550274363978,0,6.5526,51.3748,2.7759,2.8452,moderate,normal,diastolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,25.0,1462,0.0,2.071,188.6129,0.0,5.2101,43.8927,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,22.1211,22.7622,23.6607,7.7021,7.9253,8.2382,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9288,3.6943,0.0,5.1741,20.5802,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.05,23.6607,0.0,5.1893,20.5802,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.1591,60.9282,114.9446,0.936,15.4467,43.8927,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,24.8195,60.9282,109.568,0.0354,0.0869,0.1563,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,182.7847031126363,182.78470311262816,0,7.0903,52.5079,2.7759,2.8452,moderate,normal,systolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,25.0,1462,0.0,2.037,185.5116,0.0,5.1247,43.1998,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.7872,22.4181,23.3038,7.5859,7.8055,8.1139,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9133,3.6369,0.0,5.0881,20.2607,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0327,23.3038,0.0,5.1032,20.2607,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0934,59.8935,113.0843,0.9209,15.2013,43.1998,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,23.9411,59.8935,107.9862,0.0341,0.0854,0.154,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,179.68062874691594,179.68062874690818,0,6.8173,51.9272,2.7759,2.8452,moderate,normal,average,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,25.0,1462,0.0,2.003,182.4102,0.0,5.0392,42.9379,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.4532,22.074,22.947,7.4696,7.6857,7.9897,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.8979,3.5795,0.0,5.0022,19.9411,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0155,22.947,0.0,5.0171,19.9411,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0278,58.8589,111.224,0.9057,14.956,42.5069,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,23.0626,58.8589,106.4044,0.0329,0.0839,0.1517,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,176.57655438119573,176.5765543811881,0,6.5418,51.3372,2.7759,2.8452,moderate,normal,diastolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,26.0,1462,0.0,2.0627,187.7351,0.0,5.1907,43.8206,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,22.1249,22.7649,23.6657,7.7035,7.9263,8.2399,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9252,3.6906,0.0,5.1543,20.56,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0465,23.6657,0.0,5.1697,20.56,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.1522,60.6354,114.6352,0.9335,15.4173,43.8206,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,23.4943,60.6354,109.7775,0.0335,0.0865,0.1566,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,181.90623005742628,181.90623005741833,0,7.0788,52.4715,3.1922,3.2616,moderate,normal,systolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,26.0,1462,0.0,2.0288,184.6337,0.0,5.1056,43.1277,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.791,22.4208,23.3088,7.5872,7.8065,8.1157,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9099,3.6333,0.0,5.0687,20.2405,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0293,23.3088,0.0,5.0839,20.2405,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0866,59.6007,112.7749,0.9183,15.172,43.1277,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,22.6158,59.6007,108.1957,0.0323,0.085,0.1543,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,178.8021556917062,178.80215569169852,0,6.8055,51.8902,3.1922,3.2616,moderate,normal,average,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,26.0,1462,0.0,1.9949,181.5324,0.0,5.0206,42.9431,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.457,22.0767,22.952,7.4709,7.6867,7.9914,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.8945,3.5759,0.0,4.9833,19.921,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0121,22.952,0.0,4.9983,19.921,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0209,58.566,110.9146,0.9032,14.9266,42.4347,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,21.7373,58.566,106.6139,0.031,0.0835,0.152,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,175.69808132598615,175.6980813259786,0,6.5321,51.2996,3.6086,3.678,moderate,normal,diastolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,27.0,1462,0.0,2.0546,186.8572,0.0,5.1723,43.7484,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,22.1287,22.7676,23.6707,7.7048,7.9272,8.2417,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9219,3.687,0.0,5.1357,20.5399,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0432,23.6707,0.0,5.1512,20.5399,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.1454,60.3426,114.3258,0.931,15.388,43.7484,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,22.169,60.3426,109.987,0.0316,0.0861,0.1569,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,181.0277570022166,181.02775700220877,0,7.067,52.435,3.6086,3.678,moderate,normal,systolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,27.0,1462,0.0,2.0208,183.7559,0.0,5.0875,43.0555,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.7948,22.4235,23.3138,7.5885,7.8074,8.1174,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9066,3.6296,0.0,5.0504,20.2203,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.026,23.3138,0.0,5.0657,20.2203,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0797,59.3079,112.4654,0.9158,15.1426,43.0555,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,21.2906,59.3079,108.4052,0.0304,0.0846,0.1546,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,177.9236826364966,177.923682636489,0,6.7947,51.8532,3.6086,3.678,moderate,normal,average,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,27.0,1462,0.0,1.987,180.6545,0.0,5.0031,42.9484,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.4608,22.0794,22.9569,7.4722,7.6876,7.9931,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.8913,3.5723,0.0,4.9654,19.9008,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0089,22.9569,0.0,4.9805,19.9008,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0141,58.2732,110.6051,0.9007,14.8973,42.3626,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,20.4121,58.2732,106.8234,0.0291,0.0831,0.1523,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,174.81960827077646,174.819608270769,0,6.5232,51.262,4.4414,4.5108,moderate,normal,diastolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,28.0,1462,0.0,2.0467,185.9794,0.0,5.1549,43.6763,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,22.1325,22.7703,23.6757,7.7061,7.9282,8.2434,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9187,3.6834,0.0,5.118,20.5197,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.04,23.6757,0.0,5.1336,20.5197,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.1386,60.0498,114.0163,0.9284,15.3586,43.6763,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,20.8438,60.0498,110.1965,0.0297,0.0856,0.1572,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,180.14928394700698,180.1492839469994,0,7.0562,52.3985,4.4414,4.5108,moderate,normal,systolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,28.0,1462,0.0,2.013,182.878,0.0,5.0705,42.9834,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.7986,22.4262,23.3188,7.5898,7.8084,8.1191,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9035,3.626,0.0,5.0331,20.2001,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.023,23.3188,0.0,5.0485,20.2001,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0729,59.0151,112.156,0.9133,15.1133,42.9834,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,19.9653,59.0151,108.6147,0.0285,0.0842,0.1549,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,177.04520958128668,177.04520958127898,0,6.784,51.8161,22.3456,23.7335,moderate,normal,average,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,28.0,1462,0.0,1.9792,179.7767,0.0,4.9863,42.9537,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.4646,22.0821,22.9619,7.4735,7.6885,7.9949,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.8883,3.5687,0.0,4.9484,19.8806,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0059,22.9619,0.0,4.9636,19.8806,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0073,57.9804,110.2957,0.8981,14.8679,42.2904,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,19.0868,57.9804,107.0329,0.0272,0.0827,0.1526,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,173.94113521556653,173.94113521555903,0,6.5173,51.2243,22.3456,23.7335,moderate,normal,diastolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,29.0,1462,0.0,2.039,185.1015,0.0,5.1382,43.6042,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,22.1363,22.7731,23.6807,7.7074,7.9291,8.2451,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9157,3.6798,0.0,5.1011,20.4995,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.037,23.6807,0.0,5.1168,20.4995,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.1317,59.7569,113.7069,0.9259,15.3293,43.6042,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,19.5185,59.7569,110.406,0.0278,0.0852,0.1575,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,179.2708108917975,179.27081089178984,0,7.0468,52.362,22.3456,23.7335,moderate,normal,systolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,29.0,1462,0.0,2.0052,182.0002,0.0,5.0541,42.9352,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.8024,22.4289,23.3238,7.5911,7.8093,8.1209,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9005,3.6224,0.0,5.0164,20.1799,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.02,23.3238,0.0,5.0319,20.1799,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0661,58.7222,111.8466,0.9108,15.084,42.9112,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,18.6401,58.7222,108.8242,0.0266,0.0837,0.1552,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,176.16673652607722,176.16673652606963,0,6.7789,51.779,22.3456,23.7335,moderate,normal,average,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,29.0,1462,0.0,1.9715,178.8988,0.0,4.9701,42.959,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.4684,22.0848,22.9669,7.4749,7.6895,7.9966,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.8853,3.565,0.0,4.9319,19.8604,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.003,22.9669,0.0,4.9473,19.8604,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0004,57.6876,109.9863,0.8956,14.8386,42.2183,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,17.7616,57.6876,107.2423,0.0253,0.0823,0.1529,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,173.06266216035726,173.0626621603498,0,6.5134,51.1866,22.3456,23.7335,moderate,normal,diastolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,30.0,1462,0.0,2.0313,184.2237,0.0,5.1221,43.532,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,22.1401,22.7758,23.6856,7.7088,7.9301,8.2469,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.9127,3.6761,0.0,5.0846,20.4793,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0341,23.6856,0.0,5.1004,20.4793,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.1249,59.4641,113.3975,0.9234,15.3,43.532,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,18.1933,59.4641,110.6155,0.0259,0.0848,0.1578,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,178.39233783658747,178.39233783657974,0,7.0419,52.3254,22.3456,23.7335,moderate,normal,systolic,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,30.0,1462,0.0,1.9976,181.1224,0.0,5.0381,42.9405,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.8062,22.4317,23.3288,7.5925,7.8103,8.1226,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.8976,3.6188,0.0,5.0002,20.1597,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0171,23.3288,0.0,5.0158,20.1597,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.0592,58.4294,111.5371,0.9083,15.0546,42.8391,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,17.3148,58.4294,109.0336,0.0247,0.0833,0.1555,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,175.2882634708675,175.2882634708599,0,6.7759,51.7418,22.3456,23.7335,moderate,normal,average,7,5,70,2,[1.1471717649358867e-08]
1179,1193,1441,DV1,30.0,1462,0.0,1.9639,178.021,0.0,4.9542,42.9642,0.0,5.4926,11.1418,0.01,0.0134,1,0.05,0.1744,25,8,21.4722,22.0875,22.9719,7.4762,7.6904,7.9984,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1433,0.0,0.8824,3.5614,0.0,4.9158,19.8402,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1441,0.0,1.0001,22.9719,0.0,4.9312,19.8402,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,3.9936,57.3947,109.6768,0.8931,14.8093,42.1461,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,16.4363,57.3947,107.4518,0.0234,0.0819,0.1532,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,172.1841891051476,172.18418910514023,0,6.5088,51.1489,22.3456,23.7335,moderate,normal,diastolic,7,5,70,2,[1.1471717649358867e-08]
842,856,1079,,0.0,1100,0.0,3.438,270.2422,0.0,7.4594,49.7787,0.0,5.4763,11.1418,0.01,0.0145,1,0.05,0.2153,25,6,28.0373,29.8257,30.9424,9.762,10.3847,10.7735,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1073,0.0,1.3375,4.0168,0.0,7.4513,22.3772,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1079,0.0,1.496,30.9424,0.0,7.4676,22.3772,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.7168,88.162,165.8226,1.3503,17.7861,49.7787,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,51.7847,88.162,138.4781,0.0739,0.1257,0.1975,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,264.48605239552,264.48605239551546,0,16.2749,55.6146,0.0,0.0,moderate,normal,systolic,5,5,50,2,[2.3207719687245262e-08]
842,856,1079,,0.0,1100,0.0,3.3866,266.236,0.0,7.3476,49.0239,0.0,5.4763,11.1418,0.01,0.0145,1,0.05,0.2153,25,6,27.6122,29.3735,30.4732,9.614,10.2272,10.6102,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1073,0.0,1.3173,3.9559,0.0,7.3383,22.0379,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1079,0.0,1.4733,30.4732,0.0,7.3544,22.0379,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.6453,86.8254,163.3082,1.3298,17.5165,49.0239,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,50.9995,86.8254,136.3785,0.0727,0.1238,0.1945,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,260.47625240089553,260.47625240089116,0,15.8766,55.0476,0.0,0.0,moderate,normal,average,5,5,50,2,[2.3207719687245262e-08]
842,856,1079,,0.0,1100,0.0,3.3353,262.2298,0.0,7.2357,48.269,0.0,5.4763,11.1418,0.01,0.0145,1,0.05,0.2153,25,6,27.187,28.9212,30.004,9.466,10.0698,10.4468,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1073,0.0,1.297,3.895,0.0,7.2253,21.6986,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1079,0.0,1.4506,30.004,0.0,7.2412,21.6986,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,4.5738,85.4888,160.7938,1.3094,17.2468,48.269,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,50.2144,85.4888,134.2789,0.0716,0.1219,0.1915,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,256.46645240627134,256.4664524062671,0,15.4728,54.4718,0.0,0.0,moderate,normal,diastolic,5,5,50,2,[2.3207719687245262e-08]
