Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Error
948,962,1160,DV1,22.0,1181,0.0,3.3314,248.3557,0.0,8.1522,62.0995,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,30.5514,32.8499,35.9686,10.6374,11.4377,12.5235,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.4551,4.3127,0.0,8.1062,24.0257,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.6716,35.9686,0.0,8.1292,24.0257,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,5.8077,79.9732,157.2073,1.2802,21.4657,61.2919,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,47.3382,79.9732,135.6074,0.0675,0.1141,0.1934,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,239.91959212509377,239.91959212510818,0,13.7556,55.2228,0.1724,0.1724,minor,normal,average,7,4,56,2,[2.1374256931393196e-08]
948,962,1160,DV1,22.0,1181,0.0,3.3314,248.3557,0.0,8.1522,62.0995,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,30.5514,32.8499,35.9686,10.6374,11.4377,12.5235,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.4551,4.3127,0.0,8.1062,24.0257,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.6716,35.9686,0.0,8.1292,24.0257,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,5.8077,79.9732,157.2073,1.2802,21.4657,61.2919,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,47.3382,79.9732,135.6074,0.0675,0.1141,0.1934,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,239.91959212509377,239.91959212510818,0,13.7556,55.2228,0.1724,0.1724,minor,normal,diastolic,7,4,56,2,[2.1374256931393196e-08]
948,962,1160,DV1,23.0,1181,0.0,3.4683,258.3974,0.0,8.4893,63.8703,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,31.8381,34.2342,37.4949,11.0854,11.9197,13.055,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.5161,4.4949,0.0,8.4459,25.0405,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.7417,37.4949,0.0,8.4699,25.0405,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.0521,83.3235,163.8136,1.334,22.3684,63.8703,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,49.2429,83.3235,141.3432,0.0702,0.1188,0.2016,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,249.97053573801546,249.97053573803052,0,14.9098,56.8695,0.1724,0.1724,minor,normal,systolic,7,4,56,2,[2.1374256931393196e-08]
948,962,1160,DV1,23.0,1181,0.0,3.3218,247.5747,0.0,8.1282,62.1041,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,30.5425,32.8521,36.1159,10.6343,11.4385,12.5748,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.4507,4.3193,0.0,8.0816,24.0624,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.6672,36.1159,0.0,8.1047,24.0624,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,5.802,79.7127,156.9527,1.2781,21.4407,61.2313,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,46.1167,79.7127,135.9096,0.0658,0.1137,0.1938,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,239.13803644409953,239.138036444114,0,13.6501,55.2836,0.1724,0.1724,minor,normal,average,7,4,56,2,[2.1374256931393196e-08]
948,962,1160,DV1,23.0,1181,0.0,3.3218,247.5747,0.0,8.1282,62.1041,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,30.5425,32.8521,36.1159,10.6343,11.4385,12.5748,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.4507,4.3193,0.0,8.0816,24.0624,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.6672,36.1159,0.0,8.1047,24.0624,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,5.802,79.7127,156.9527,1.2781,21.4407,61.2313,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,46.1167,79.7127,135.9096,0.0658,0.1137,0.1938,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,239.13803644409953,239.138036444114,0,13.6501,55.2836,0.1724,0.1724,minor,normal,diastolic,7,4,56,2,[2.1374256931393196e-08]
948,962,1160,DV1,24.0,1181,0.0,3.4587,257.6164,0.0,8.4652,63.8097,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,31.8291,34.2365,37.6422,11.0823,11.9205,13.1063,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.5117,4.5015,0.0,8.4213,25.0772,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.7374,37.6422,0.0,8.4454,25.0772,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.0463,83.063,163.559,1.3319,22.3434,63.8097,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,48.0214,83.063,141.6453,0.0685,0.1185,0.202,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,249.18898005702175,249.1889800570367,0,14.8046,56.9278,0.1724,0.1724,minor,normal,systolic,7,4,56,2,[2.1374256931393196e-08]
948,962,1160,DV1,24.0,1181,0.0,3.3122,246.7936,0.0,8.1041,62.1087,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,30.5335,32.8544,36.2632,10.6312,11.4392,12.6261,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.4463,4.3259,0.0,8.057,24.0991,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.6629,36.2632,0.0,8.0803,24.0991,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,5.7963,79.4522,156.6981,1.276,21.4156,61.1706,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,44.8952,79.4522,136.2117,0.064,0.1133,0.1943,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,238.35648076310542,238.35648076311986,0,13.5539,55.3442,0.1724,0.1724,minor,normal,average,7,4,56,2,[2.1374256931393196e-08]
948,962,1160,DV1,24.0,1181,0.0,3.3122,246.7936,0.0,8.1041,62.1087,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,30.5335,32.8544,36.2632,10.6312,11.4392,12.6261,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.4463,4.3259,0.0,8.057,24.0991,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.6629,36.2632,0.0,8.0803,24.0991,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,5.7963,79.4522,156.6981,1.276,21.4156,61.1706,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,44.8952,79.4522,136.2117,0.064,0.1133,0.1943,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,238.35648076310542,238.35648076311986,0,13.5539,55.3442,0.1724,0.1724,minor,normal,diastolic,7,4,56,2,[2.1374256931393196e-08]
948,962,1160,DV1,25.0,1181,0.0,3.4491,256.8354,0.0,8.4411,63.749,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,31.8202,34.2387,37.7896,11.0791,11.9212,13.1576,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.5072,4.5081,0.0,8.3967,25.1139,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.733,37.7896,0.0,8.421,25.1139,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.0406,82.8025,163.3044,1.3298,22.3184,63.749,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,46.7998,82.8025,141.9474,0.0667,0.1181,0.2024,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,248.4074243760267,248.40742437604166,0,14.6999,56.986,0.1724,0.1724,minor,normal,systolic,7,4,56,2,[2.1374256931393196e-08]
948,962,1160,DV1,25.0,1181,0.0,3.3026,246.0126,0.0,8.08,62.1132,0.0,5.4739,11.1418,0.01,0.0142,1,0.05,0.204,25,8,30.5246,32.8566,36.4106,10.628,11.44,12.6774,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1152,0.0,1.4419,4.3325,0.0,8.0324,24.1358,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1160,0.0,1.6585,36.4106,0.0,8.0559,24.1358,0.3482,5.5349,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,5.7905,79.1916,156.4435,1.2739,21.3906,61.11,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,43.6736,79.1916,136.5138,0.0623,0.1129,0.1947,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,237.57492508211087,237.57492508212525,0,13.4583,55.4048,0.1724,0.1724,minor,normal,average,7,4,56,2,[2.1374256931393196e-08]
