Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Error
841,855,1081,DV1,22.0,1102,0.0,1.2229,92.8641,0.0,2.7034,19.9255,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,11.7485,12.727,14.4691,4.0906,4.4313,5.0379,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4825,1.8834,0.0,2.6879,10.4921,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5504,14.4691,0.0,2.6975,10.4921,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.795,30.0512,65.116,0.5302,6.6749,18.943,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,3.4684,32.3634,62.0634,0.0049,0.0462,0.0885,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,90.15353112969453,90.15353112969747,0,2.0238,33.0503,37.3728,37.3728,profound,normal,average,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,22.0,1102,0.0,1.1758,88.7956,0.0,2.607,19.9569,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,11.3237,12.2746,13.9875,3.9427,4.2738,4.8702,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4651,1.8278,0.0,2.5908,10.1826,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5306,13.9875,0.0,2.6001,10.1826,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.727,28.6938,62.6219,0.5099,6.4173,18.2262,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,4.5497,31.727,60.0248,0.0065,0.0452,0.0856,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,86.08148207194787,86.08148207195056,0,1.7204,32.0239,38.7604,38.7604,profound,normal,diastolic,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,23.0,1102,0.0,1.2646,95.8519,0.0,2.7983,19.8995,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,12.1671,13.1826,14.996,4.2363,4.5899,5.2213,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4997,1.9539,0.0,2.7836,10.885,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5701,14.996,0.0,2.7936,10.885,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8581,31.0481,67.3983,0.5488,6.9084,19.6094,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,3.9203,33.6616,64.3304,0.0056,0.048,0.0917,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,93.14428589496777,93.14428589497089,0,2.3681,34.31,37.3728,37.3728,profound,normal,systolic,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,23.0,1102,0.0,1.2176,91.7835,0.0,2.7023,19.9309,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,11.7423,12.7303,14.5143,4.0884,4.4324,5.0536,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4823,1.8983,0.0,2.6869,10.5754,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5503,14.5143,0.0,2.6966,10.5754,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7902,29.6907,64.9043,0.5285,6.6507,18.8925,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,5.0016,33.0252,62.2918,0.0071,0.0471,0.0888,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,89.07223683722117,89.07223683722387,0,2.0482,33.3211,38.7604,38.7604,profound,normal,average,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,23.0,1102,0.0,1.1709,87.715,0.0,2.6075,19.9623,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,11.3175,12.2779,14.0326,3.9405,4.2749,4.8859,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4652,1.8428,0.0,2.5914,10.2658,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5307,14.0326,0.0,2.6007,10.2658,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7222,28.3334,62.4102,0.4952,6.393,18.1757,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,6.0829,32.3887,60.2533,0.0087,0.0462,0.0859,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,85.00018777947439,85.00018777947702,0,1.7462,32.3029,39.3154,39.3154,profound,normal,diastolic,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,24.0,1102,0.0,1.2595,94.7713,0.0,2.7976,19.9049,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,12.1609,13.1859,15.0411,4.2342,4.5911,5.237,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4996,1.9688,0.0,2.783,10.9682,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.57,15.0411,0.0,2.793,10.9682,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8533,30.6877,67.1866,0.5464,6.8841,19.5589,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,5.4535,34.3233,64.5589,0.0078,0.049,0.0921,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,92.0629916024945,92.06299160249733,0,2.3978,34.5711,38.7604,38.7604,profound,normal,systolic,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,24.0,1102,0.0,1.2127,90.7029,0.0,2.703,19.9363,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,11.7361,12.7335,14.5594,4.0863,4.4336,5.0693,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4825,1.9133,0.0,2.6877,10.6586,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5505,14.5594,0.0,2.6974,10.6586,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7854,29.3303,64.6925,0.5105,6.6265,18.842,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,6.5348,33.6869,62.5203,0.0093,0.048,0.0892,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,87.99094254474753,87.99094254475017,0,2.0775,33.5898,39.3154,39.3154,profound,normal,average,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,24.0,1102,0.0,1.1662,86.6344,0.0,2.6093,19.9677,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,11.3113,12.2812,14.0777,3.9384,4.2761,4.9016,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4655,1.8577,0.0,2.5933,10.349,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5311,14.0777,0.0,2.6027,10.349,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7175,27.973,62.1985,0.4747,6.3688,18.1252,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,7.6161,33.0504,60.4817,0.0109,0.0471,0.0863,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,83.91889348700074,83.91889348700319,0,1.775,32.5796,39.8705,39.8705,profound,normal,diastolic,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,25.0,1102,0.0,1.2546,93.6907,0.0,2.7985,19.9103,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,12.1548,13.1892,15.0862,4.232,4.5922,5.2527,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4997,1.9838,0.0,2.784,11.0514,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5702,15.0862,0.0,2.794,11.0514,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8485,30.3272,66.9749,0.5258,6.8599,19.5084,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,6.9867,34.9851,64.7873,0.01,0.0499,0.0924,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,90.98169731002082,90.98169731002355,0,2.429,34.8302,39.3154,39.3154,profound,normal,systolic,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,25.0,1102,0.0,1.2081,89.6222,0.0,2.7049,19.9417,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,11.73,12.7368,14.6045,4.0841,4.4347,5.085,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4828,1.9282,0.0,2.6898,10.7418,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5508,14.6045,0.0,2.6995,10.7418,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7806,28.9699,64.4808,0.49,6.6022,18.7915,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,8.068,34.3486,62.7488,0.0115,0.049,0.0895,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,86.90964825227394,86.90964825227641,0,2.1097,33.8564,39.8705,39.8705,profound,normal,average,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,25.0,1102,0.0,1.1618,85.5538,0.0,2.6129,19.9731,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,11.3052,12.2845,14.1228,3.9362,4.2772,4.9173,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.4662,1.8726,0.0,2.5971,10.4323,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5318,14.1228,0.0,2.6064,10.4323,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7127,27.6125,61.9867,0.4542,6.3445,18.0747,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,9.1493,33.7121,60.7102,0.013,0.0481,0.0866,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,82.83759919452726,82.8375991945295,0,1.8101,32.8541,41.0731,41.0731,profound,normal,diastolic,5,5,50,2,[6.663830860967016e-09]
841,855,1081,DV1,26.0,1102,0.0,1.2499,92.6101,0.0,2.8006,19.9157,0.0,5.4765,11.1418,0.01,0.0145,1,0.05,0.215,25,6,12.1486,13.1924,15.1313,4.2299,4.5933,5.2684,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1075,0.0,0.5001,1.9987,0.0,2.7862,11.1346,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1081,0.0,0.5706,15.1313,0.0,2.7963,11.1346,0.3482,5.5419,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8437,29.9668,66.7631,0.5053,6.8356,19.4579,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,8.5199,35.6468,65.0158,0.0122,0.0508,0.0927,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,89.90040301754726,89.9004030175498,0,2.4628,35.0873,39.8705,39.8705,profound,normal,systolic,5,5,50,2,[6.663830860967016e-09]
