Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Error
797,811,990,DV1,22.0,1011,0.0,3.9114,264.9911,0.0,8.9116,68.9446,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,35.9431,37.4597,39.4762,12.5147,13.0427,13.7448,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.5909,5.4914,0.0,8.8628,30.5919,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.8445,39.4762,0.0,8.8923,30.5919,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.5329,85.5229,165.5256,1.3479,24.0993,68.9446,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,50.6391,85.5229,145.1537,0.0722,0.122,0.207,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,256.5688339586039,256.56883395859035,0,16.7484,64.8399,0.0,0.0,minor,normal,average,6,4,48,2,[9.934389380810669e-09]
797,811,990,DV1,22.0,1011,0.0,3.7395,253.4407,0.0,8.5166,65.9779,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,34.4366,35.8836,37.8204,11.9901,12.4939,13.1683,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.5193,5.2474,0.0,8.4638,29.2325,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.7623,37.8204,0.0,8.4923,29.2325,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.2518,81.6694,158.3476,1.2894,23.0585,65.9779,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,47.3972,81.6694,139.2511,0.0676,0.1165,0.1986,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,245.00813376456807,245.0081337645548,0,15.4743,63.0307,0.0,0.0,minor,normal,diastolic,6,4,48,2,[9.934389380810669e-09]
797,811,990,DV1,23.0,1011,0.0,4.0721,275.7316,0.0,9.2797,71.845,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,37.4583,39.0384,41.1402,13.0422,13.5924,14.3242,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.6576,5.7216,0.0,9.2341,31.8746,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.9219,41.1402,0.0,9.2649,31.8746,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.8077,89.1064,172.4847,1.4046,25.1129,71.845,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,52.6846,89.1064,151.2865,0.0751,0.1271,0.2158,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,267.319061285192,267.3190612851777,0,17.8861,66.4748,0.0,0.0,minor,normal,systolic,6,4,48,2,[9.934389380810669e-09]
797,811,990,DV1,23.0,1011,0.0,3.9002,264.1812,0.0,8.8847,68.8784,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,35.9518,37.4622,39.4844,12.5177,13.0436,13.7477,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.586,5.4776,0.0,8.8351,30.5152,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.8396,39.4844,0.0,8.8649,30.5152,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.5266,85.2528,165.3067,1.3461,24.072,68.8784,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,49.4427,85.2528,145.3838,0.0705,0.1216,0.2073,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,255.7583610911554,255.7583610911419,0,16.6411,64.74,0.0,0.0,minor,normal,average,6,4,48,2,[9.934389380810669e-09]
797,811,990,DV1,23.0,1011,0.0,3.7283,252.6308,0.0,8.4896,65.9117,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,34.4453,35.886,37.8287,11.9931,12.4948,13.1712,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.5143,5.2336,0.0,8.4362,29.1558,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.7574,37.8287,0.0,8.4649,29.1558,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.2455,81.3992,158.1286,1.2877,23.0312,65.9117,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,46.2008,81.3992,139.4812,0.0659,0.1161,0.1989,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,244.19766089711862,244.19766089710544,0,15.3708,62.9261,0.0,0.0,minor,normal,diastolic,6,4,48,2,[9.934389380810669e-09]
797,811,990,DV1,24.0,1011,0.0,4.0609,274.9216,0.0,9.2527,71.7788,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,37.4669,39.0408,41.1484,13.0452,13.5932,14.3271,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.6526,5.7079,0.0,9.2065,31.7979,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.917,41.1484,0.0,9.2375,31.7979,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.8014,88.8362,172.2658,1.4028,25.0855,71.7788,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,51.4882,88.8362,151.5166,0.0734,0.1267,0.2161,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,266.50858841774334,266.508588417729,0,17.7814,66.3789,0.0,0.0,minor,normal,systolic,6,4,48,2,[9.934389380810669e-09]
797,811,990,DV1,24.0,1011,0.0,3.889,263.3712,0.0,8.8577,68.8121,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,35.9604,37.4646,39.4927,12.5207,13.0444,13.7505,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.581,5.4639,0.0,8.8075,30.4385,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.8347,39.4927,0.0,8.8375,30.4385,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.5203,84.9826,165.0878,1.3443,24.0447,68.8121,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,48.2463,84.9826,145.614,0.0688,0.1212,0.2077,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,254.9478882237066,254.947888223693,0,16.5362,64.6398,0.0,0.0,minor,normal,average,6,4,48,2,[9.934389380810669e-09]
797,811,990,DV1,24.0,1011,0.0,3.717,251.8208,0.0,8.4627,65.8455,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,34.4539,35.8884,37.8369,11.9962,12.4956,13.174,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.5094,5.2198,0.0,8.4086,29.0791,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.7525,37.8369,0.0,8.4375,29.0791,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.2392,81.1291,157.9097,1.2859,23.0039,65.8455,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,45.0044,81.1291,139.7113,0.0642,0.1157,0.1992,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,243.38718802966974,243.38718802965673,0,15.2687,62.8212,0.0,0.0,minor,normal,diastolic,6,4,48,2,[9.934389380810669e-09]
797,811,990,DV1,25.0,1011,0.0,4.0497,274.1117,0.0,9.2258,71.7126,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,37.4756,39.0432,41.1567,13.0483,13.5941,14.3299,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.6477,5.6941,0.0,9.1789,31.7212,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.9121,41.1567,0.0,9.2101,31.7212,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.7952,88.566,172.0469,1.401,25.0582,71.7126,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,50.2918,88.566,151.7468,0.0717,0.1263,0.2164,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,265.6981155502941,265.69811555027985,0,17.6744,66.2827,0.0,0.0,minor,normal,systolic,6,4,48,2,[9.934389380810669e-09]
797,811,990,DV1,25.0,1011,0.0,3.8778,262.5613,0.0,8.8308,68.7459,0.0,5.4628,11.1418,0.01,0.0149,1,0.05,0.2299,25,7,35.9691,37.4671,39.5009,12.5237,13.0453,13.7534,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,983,0.0,1.576,5.4501,0.0,8.7799,30.3618,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,990,0.0,1.8298,39.5009,0.0,8.8101,30.3618,0.3482,5.5339,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,6.5141,84.7125,164.8689,1.3425,24.0174,68.7459,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,47.05,84.7125,145.8441,0.0671,0.1208,0.208,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,254.13741535625707,254.13741535624374,0,16.4333,64.5394,0.0,0.0,minor,normal,average,6,4,48,2,[9.934389380810669e-09]
